,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2023-01-03,UNH,525.1300048828125,525.6300048828125,512.1599731445312,508.9412536621094,3525600.0,1.0,-1.5502713047743555,538.610992417522,506.18858643989995,46.91852082188427,-129.66610927861765,17.479094781110895,521.7607137044271,519.14423828125,22.899999618530273,50.314536156281285
0,2023-01-03,V,209.27999877929688,212.3300018310547,206.16000366210938,204.9937286376953,4202800.0,1.0,-0.15673937891321543,211.92904766166225,199.9058232489823,51.830648485955614,-22.97529788595784,13.28866111985688,207.29153951009116,200.35484288533527,22.899999618530273,50.314536156281285
0,2023-01-03,VZ,39.77000045776367,40.22999954223633,39.380001068115234,36.169342041015625,31330700.0,1.0,0.37737451349222795,35.95493956370778,32.483725826306866,56.56123537904757,162.77702748714532,34.8836440036889,34.423979949951175,33.921978664398196,22.899999618530273,50.314536156281285
0,2023-01-03,WBA,37.849998474121094,37.849998474121094,36.880001068115234,33.83338928222656,7377200.0,1.0,-0.4903485199567328,38.32848777415852,33.31477661487956,45.90308252006951,-147.27450844068028,18.155538079344034,36.36672070821126,34.32978874842326,22.899999618530273,50.314536156281285
0,2023-01-03,WMT,47.516666412353516,47.9033317565918,47.36333465576172,46.8254280090332,17249700.0,1.0,-0.3298549260915209,49.19865593663792,45.53666396387477,50.881534104651635,-82.48873661386725,14.273346707233642,48.08175226847331,46.547505442301436,22.899999618530273,50.314536156281285
1,2023-01-04,AAPL,126.88999938964844,128.66000366210938,125.08000183105469,125.32750701904297,89113600.0,2.0,-4.7514599594603055,147.29959476535086,120.89988109524487,40.034964739241055,-119.81356914229656,35.987248934512635,138.11647974650066,141.0015483856201,22.010000228881836,76.08035868760379
1,2023-01-04,AMGN,263.010009765625,265.010009765625,261.0,251.76300048828125,1773800.0,2.0,-3.633475203436973,272.0518801448135,241.1612897160263,48.232032953618564,-80.9153727893753,19.060978348211233,261.52506663004556,257.2263013203939,22.010000228881836,76.08035868760379
1,2023-01-04,AXP,148.55999755859375,151.9600067138672,148.55999755859375,147.41151428222656,2620400.0,2.0,-1.1587329330367595,155.3324825330285,138.06290778679573,50.730954978552205,-18.05216608996503,0.9647198859382471,148.34832967122395,145.5716697692871,22.010000228881836,76.08035868760379
1,2023-01-04,BA,195.17999267578125,203.75999450683594,195.17999267578125,203.63999938964844,9746900.0,2.0,6.098382311371381,200.15922488567355,174.5517736494827,66.08771137769241,192.27168708756307,52.881389384609015,183.85133361816406,167.5,22.010000228881836,76.08035868760379
1,2023-01-04,CAT,240.0,242.1300048828125,238.5500030517578,234.572265625,2387900.0,2.0,3.536610695252506,238.39729591844724,219.45208610059575,60.87334050579757,117.2672806274043,15.084873505334743,228.75558573404948,215.4111521402995,22.010000228881836,76.08035868760379
1,2023-01-04,CRM,141.22000122070312,141.85000610351562,137.6199951171875,139.40789794921875,14322600.0,2.0,-2.713047811246497,137.28020550946948,125.5964042927766,47.95332002617804,21.27496459672428,21.857539015168413,137.25404205322266,144.8389673868815,22.010000228881836,76.08035868760379
1,2023-01-04,CSCO,48.279998779296875,48.47999954223633,47.16999816894531,45.77141189575195,18339800.0,2.0,0.1144358436655466,47.33179044000697,44.4651875568192,54.81022542849826,-41.12092230019268,5.669571097173567,46.13468538920085,43.871737734476724,22.010000228881836,76.08035868760379
1,2023-01-04,CVX,170.9499969482422,174.2899932861328,170.85000610351562,162.20639038085938,7684500.0,2.0,-0.15023806193440237,169.8554729835136,156.99973331531453,49.440325574340484,-59.68549513258628,22.019546653953455,166.0500025431315,165.10614267985025,22.010000228881836,76.08035868760379
1,2023-01-04,DIS,90.0,92.75,89.36000061035156,91.68120574951172,14957200.0,2.0,-1.9483995359902337,96.03325598557676,82.82383172194277,47.502858293277136,-15.655297506937773,7.84302795561313,91.97158915201823,94.8601749420166,22.010000228881836,76.08035868760379
1,2023-01-04,GS,348.0299987792969,350.30999755859375,345.0799865722656,334.64715576171875,1881000.0,2.0,-4.791238617671183,354.3821493058272,321.49532566975876,49.147705513512705,-64.220956363625,10.620243409906655,347.599272664388,337.13912302652994,22.010000228881836,76.08035868760379
1,2023-01-04,HD,321.07000732421875,322.510009765625,316.3800048828125,309.224365234375,3560900.0,2.0,1.1303371803783762,321.2235214209087,299.77650909666943,53.971916054637965,-27.868422807181506,3.6398949044891418,310.5482940673828,295.38649291992186,22.010000228881836,76.08035868760379
1,2023-01-04,HON,208.5,211.24000549316406,207.32000732421875,203.3025665283203,3860300.0,2.0,0.668499405402855,209.9524281551302,202.10796613197917,52.9301633502215,-141.06350113765282,19.4184711370306,207.63727467854818,198.40312754313152,22.010000228881836,76.08035868760379
1,2023-01-04,IBM,142.07000732421875,143.6199951171875,141.3699951171875,133.30223083496094,3869200.0,2.0,-0.5040940063914832,141.35813492386282,127.40753737838328,53.35826164080183,-51.47410597829251,0.7947226659864227,135.69622650146485,129.73293279012043,22.010000228881836,76.08035868760379
1,2023-01-04,INTC,27.40999984741211,27.920000076293945,27.15999984741211,26.860525131225586,37665200.0,2.0,-0.5155870724241396,28.465345965012233,24.325099934951147,48.23803271626657,-18.59160066700516,5.367117633746774,27.102802403767903,26.883031304677328,22.010000228881836,76.08035868760379
1,2023-01-04,JNJ,178.88999938964844,180.19000244140625,178.47999572753906,172.11627197265625,9788800.0,2.0,0.866068165635312,171.9190039892715,166.91866690916603,58.717023317298946,184.96088433856752,6.985352312832879,169.47584686279296,165.42174657185873,22.010000228881836,76.08035868760379
1,2023-01-04,JPM,135.99000549316406,137.67999267578125,135.57000732421875,130.85748291015625,11687600.0,2.0,0.8472617985870983,130.51075595002436,123.47921978850106,59.51597535041014,117.27496141748759,26.332322462598224,127.94249852498372,123.28041699727376,22.010000228881836,76.08035868760379
1,2023-01-04,KO,63.150001525878906,63.33000183105469,62.5099983215332,60.51161193847656,13387900.0,2.0,0.41913811358048036,61.946904283621684,60.147691816231834,54.29976721244093,-40.11896166343356,3.499921580884887,60.81454950968425,58.26508852640788,22.010000228881836,76.08035868760379
1,2023-01-04,MCD,266.25,266.54998779296875,262.8900146484375,257.0741882324219,2584100.0,2.0,-1.3011566228171318,269.0376004987749,253.64097310962353,49.355125693185926,-111.74563542799373,21.62397679917248,262.5080281575521,257.912100982666,22.010000228881836,76.08035868760379
1,2023-01-04,MMM,103.13545227050781,104.75752258300781,102.60033416748047,95.63044738769531,3312561.0,2.0,-0.5840375201635055,98.22020731521383,89.88789357589945,52.30375363011522,3.5791808606337803,8.21188267180286,94.99010645548502,93.24987131754557,22.010000228881836,76.08035868760379
1,2023-01-04,MRK,112.31999969482422,112.61000061035156,111.23999786376953,108.34204864501953,8698600.0,2.0,1.7333473193596802,109.1063207530703,104.1486513233457,66.0372472917455,124.36116976819305,23.474333706948983,105.78623708089192,99.77048276265462,22.010000228881836,76.08035868760379
1,2023-01-04,MSFT,232.27999877929688,232.8699951171875,225.9600067138672,226.25918579101562,50623400.0,2.0,-2.258986642165837,254.18581604396647,226.50479674900228,43.92495390651155,-196.15807965097457,14.542174902907165,241.8484339396159,236.20470733642577,22.010000228881836,76.08035868760379
1,2023-01-04,NKE,119.95999908447266,122.2300033569336,119.52999877929688,119.23722839355469,8550700.0,2.0,3.7469582047186805,120.92841317819693,100.38301718068979,61.53423742493194,161.3513696466069,43.98133367249862,108.97552871704102,100.50385449727376,22.010000228881836,76.08035868760379
1,2023-01-04,PG,151.99000549316406,153.38999938964844,151.22999572753906,146.5828857421875,7313400.0,2.0,1.9158996147495202,148.11891620880073,143.85576335662898,61.59185730399387,74.78616248329197,20.53879726615093,144.61504058837892,136.24754994710287,22.010000228881836,76.08035868760379
1,2023-01-04,TRV,187.6699981689453,189.02000427246094,186.67999267578125,182.2033233642578,1015300.0,2.0,1.2193829678386123,185.936836636202,178.07251547561438,56.11482809014898,21.210407577669432,7.181567711757138,181.9812978108724,176.38302790323894,22.010000228881836,76.08035868760379
1,2023-01-04,UNH,518.6400146484375,518.6400146484375,500.6000061035156,495.06573486328125,5070400.0,2.0,-3.3022592977112026,541.1296030135918,500.67308863679887,43.150305714907816,-211.70279795997143,29.94265952693165,520.9798889160156,519.1638895670573,22.010000228881836,76.08035868760379
1,2023-01-04,V,209.6199951171875,213.1999969482422,209.6199951171875,210.15342712402344,6606200.0,2.0,0.26929328571876,211.69600713375274,200.0331005322629,55.36937189145326,45.83888362009057,15.784485230071754,207.3511754353841,200.83572107950846,22.010000228881836,76.08035868760379
1,2023-01-04,VZ,40.540000915527344,41.41999816894531,40.2599983215332,37.07988739013672,28779500.0,2.0,0.5233510047621266,36.51406673992406,32.29061999713649,59.87054171395294,225.60691186477976,46.50177931243958,34.501511637369795,33.98628778457642,22.010000228881836,76.08035868760379
1,2023-01-04,WBA,37.599998474121094,37.95000076293945,36.97999954223633,34.1063117980957,7987000.0,2.0,-0.5176485351116114,38.14176193925889,33.16307814863173,47.06577946201781,-124.04509610050317,16.33919171583435,36.2981866200765,34.440854199727376,22.010000228881836,76.08035868760379
1,2023-01-04,WMT,47.80666732788086,48.016666412353516,47.356666564941406,46.877593994140625,13338300.0,2.0,-0.30509651662561765,48.85626242657297,45.64035050372489,51.08345145636295,-74.35297570283325,12.006894101251778,48.01755956013997,46.63273684183756,22.010000228881836,76.08035868760379
2,2023-01-05,AAPL,127.12999725341797,127.7699966430664,124.76000213623047,123.99845886230469,80962700.0,3.0,-4.8668894724479514,146.63293714997087,119.79215821746078,39.32579983680555,-117.40989264075965,36.680463860646334,137.3564089457194,140.75082308451334,22.459999084472656,50.15166099656778
2,2023-01-05,AMGN,264.07000732421875,268.0,262.5199890136719,254.1150360107422,2056000.0,3.0,-3.2528633421401025,269.99689527280003,241.65174364321555,50.08546428624448,-59.857537713458065,7.419582053918726,260.84897664388023,257.80237630208336,22.459999084472656,50.15166099656778
2,2023-01-05,AXP,147.16000366210938,148.72000122070312,146.02000427246094,143.88394165039062,2505700.0,3.0,-1.1709543496060917,154.73149615533742,137.90377758733837,47.81321771552811,-64.71495606819987,8.297389233351195,148.15664876302083,145.73406422932942,22.459999084472656,50.15166099656778
2,2023-01-05,BA,201.72000122070312,204.99000549316406,200.77999877929688,204.99000549316406,6913300.0,3.0,6.741497709822511,203.00854260296313,174.3584572139314,66.57315436021106,205.6318438312223,54.267496983285966,184.91966705322267,168.71816685994466,22.459999084472656,50.15166099656778
2,2023-01-05,CAT,240.52999877929688,241.5399932861328,237.55999755859375,233.52264404296875,2355900.0,3.0,3.410746641054118,238.57780819666394,220.43685549962512,60.0716374739471,91.68335091116765,11.581996511193182,229.01831665039063,216.42834447224934,22.459999084472656,50.15166099656778
2,2023-01-05,CRM,137.63999938964844,138.58999633789062,134.24000549316406,136.16212463378906,8493500.0,3.0,-2.2671844723985544,137.7680120825038,125.4151956201329,46.246357546541304,-4.73936900705025,11.222824825229807,136.97074483235676,144.68416951497395,22.459999084472656,50.15166099656778
2,2023-01-05,CSCO,47.4900016784668,47.4900016784668,46.7599983215332,45.12647247314453,17372100.0,3.0,0.06669186895804557,47.2870973864875,44.38235184752129,52.23935832858124,-102.22856961667368,0.9445583311821479,46.123052978515624,43.9889528910319,22.459999084472656,50.15166099656778
2,2023-01-05,CVX,171.5,176.19000244140625,171.24000549316406,165.1275177001953,6088200.0,3.0,-0.13447361008283565,170.0178152263885,157.1417535602326,51.50356412776944,-29.49021228789391,15.24733562041885,165.86154429117838,165.4093454996745,22.459999084472656,50.15166099656778
2,2023-01-05,DIS,91.66000366210938,92.4800033569336,90.51000213623047,91.62139129638672,11622600.0,3.0,-1.5552423061128025,95.98670122858422,82.83350598577124,47.449726910846245,-7.659710272495617,7.84302795561313,91.78353500366211,94.80635019938151,22.459999084472656,50.15166099656778
2,2023-01-05,GS,344.25,345.1400146484375,340.1400146484375,330.8550109863281,1397800.0,3.0,-4.732198108818295,352.8369692903126,321.1973904508983,47.43593192289559,-80.90894444505065,18.487059373926698,346.5093577067057,337.8638249715169,22.459999084472656,50.15166099656778
2,2023-01-05,HD,317.8299865722656,318.0799865722656,313.2300109863281,305.1043395996094,2935100.0,3.0,0.7862930206802048,321.29157601431683,299.5169597522848,52.15806125844124,-92.74887424132902,2.523043968154606,310.5674733479818,295.9459615071615,22.459999084472656,50.15166099656778
2,2023-01-05,HON,208.47999572753906,208.80999755859375,204.05999755859375,197.9112548828125,4057500.0,3.0,-0.04363359553624946,210.9457474874729,200.27061908967556,48.485034112117326,-219.36908066477295,28.88428636358339,207.24720102945963,198.94222310384114,22.459999084472656,50.15166099656778
2,2023-01-05,IBM,142.44000244140625,142.5,140.00999450683594,131.90936279296875,2866600.0,3.0,-0.5467984398278531,140.9389771966662,127.2293577642713,51.47475502678666,-71.57399526246385,7.049520998285456,135.52266591389974,130.11849606831868,22.459999084472656,50.15166099656778
2,2023-01-05,INTC,27.440000534057617,27.780000686645508,27.3799991607666,26.74407958984375,33552600.0,3.0,-0.41974539869583083,28.32264662916351,24.366878212145085,47.837968742836054,-16.70434276917741,5.367117633746772,27.05816427866618,26.92663138707479,22.459999084472656,50.15166099656778
2,2023-01-05,JNJ,179.02000427246094,179.99000549316406,178.41000366210938,170.8454132080078,6255300.0,3.0,0.888528301154679,172.06362093461382,167.03203793989792,56.52876559266721,130.37868352022974,6.435318561019223,169.56598307291668,165.73099365234376,22.459999084472656,50.15166099656778
2,2023-01-05,JPM,135.66000366210938,135.7100067138672,133.6999969482422,130.8284912109375,8381300.0,3.0,1.0170630477931724,131.1119940341426,123.33468641629686,59.47016773305032,65.80505654575741,14.177414339829427,128.04803771972655,123.78191566467285,22.459999084472656,50.15166099656778
2,2023-01-05,KO,62.599998474121094,62.79999923706055,62.08000183105469,59.81917953491211,9814700.0,3.0,0.29726634792815787,62.0419895204112,59.93335342087298,51.60464062835503,-116.76879452651245,3.7182638020313235,60.832411448160805,58.39641234079997,22.459999084472656,50.15166099656778
2,2023-01-05,MCD,264.760009765625,264.760009765625,261.3800048828125,254.90586853027344,1945600.0,3.0,-1.5323909661272523,268.95136450444966,252.79279900873397,47.46594910084615,-134.27771149645466,26.209200559531364,262.15725860595705,258.37437591552737,22.459999084472656,50.15166099656778
2,2023-01-05,MMM,103.8545150756836,104.155517578125,102.39130401611328,93.9570083618164,3117494.0,3.0,-0.4917961571087943,98.12358502844211,89.86072664758328,49.83001842553194,-19.87539684596736,6.948035793903716,94.87115732828777,93.45365549723307,22.459999084472656,50.15166099656778
2,2023-01-05,MRK,111.58999633789062,113.91000366210938,111.41999816894531,109.85002899169922,9578900.0,3.0,1.8170359022813045,109.56919679254936,104.21037321477486,68.0489967897659,169.2822948104165,31.591759180505186,106.06737467447917,100.1532039642334,22.459999084472656,50.15166099656778
2,2023-01-05,MSFT,227.1999969482422,227.5500030517578,221.75999450683594,219.55337524414062,39585600.0,3.0,-3.4272626688863284,255.8501083951512,222.58778985924334,41.482499173643895,-231.13902880418635,20.934842385709395,241.19859364827474,236.10107955932617,22.459999084472656,50.15166099656778
2,2023-01-05,NKE,120.27999877929688,122.33999633789062,120.08000183105469,118.6568374633789,6046700.0,3.0,3.868855827177768,121.91641185864194,100.64336521044987,60.95208664784975,146.69092248103257,44.19252127507984,109.53650512695313,101.06449991861979,22.459999084472656,50.15166099656778
2,2023-01-05,PG,152.2100067138672,152.47999572753906,150.1300048828125,144.7630157470703,5373800.0,3.0,1.6639286801286914,147.98443499143005,144.09231366579652,57.95816039922825,27.74897759163498,11.931773639189643,144.80633748372395,136.688112894694,22.459999084472656,50.15166099656778
2,2023-01-05,TRV,187.0500030517578,188.3000030517578,185.4499969482422,182.5147247314453,973500.0,3.0,1.1295392436067289,185.93549169238594,178.0721315986297,56.40916241934935,-11.884629991032863,0.751756777526205,182.07594197591146,176.88337122599285,22.459999084472656,50.15166099656778
2,2023-01-05,UNH,501.010009765625,502.0899963378906,488.5,480.7975769042969,5497100.0,3.0,-5.775467513432943,545.0963855253053,491.86260800496797,39.75394692007799,-295.81312816234714,40.070395917722664,520.1411855061849,519.043403116862,22.459999084472656,50.15166099656778
2,2023-01-05,V,213.8000030517578,214.16000366210938,210.4600067138672,208.67074584960938,5246000.0,3.0,0.48173412317549946,211.92195000253508,200.00781073965243,54.18603093735832,44.54367612314413,18.549841978757055,207.50899759928384,201.31901016235352,22.459999084472656,50.15166099656778
2,2023-01-05,VZ,41.20000076293945,41.95000076293945,40.81999969482422,37.59375,29987200.0,3.0,0.6727478257203714,37.09498159516892,32.143340090622104,61.57934836684305,234.82033420408754,50.69041794233489,34.594068400065105,34.0626171429952,22.459999084472656,50.15166099656778
2,2023-01-05,WBA,35.90999984741211,36.18000030517578,34.29999923706055,32.013893127441406,19328200.0,3.0,-0.7000548963807418,38.303021206713204,32.510556445264335,40.21129834544329,-205.43869429987856,41.91777271031243,36.13443247477213,34.49726448059082,22.459999084472656,50.15166099656778
2,2023-01-05,WMT,47.81999969482422,48.043331146240234,47.54999923706055,46.71782302856445,13274400.0,3.0,-0.29496728120256677,48.620726062751714,45.67837710192114,50.42666707628492,-68.88802125613685,11.450959472520477,47.93807894388835,46.711190668741864,22.459999084472656,50.15166099656778
3,2023-01-06,AAPL,126.01000213623047,130.2899932861328,124.88999938964844,128.56088256835938,87754700.0,4.0,-4.537908544847596,145.8508635717046,119.45148246711378,42.916635270749424,-88.86782497627486,25.261345379713813,136.67667668660482,140.59990297953289,21.1299991607666,26.40693443830967
3,2023-01-06,AMGN,270.0400085449219,276.82000732421875,269.0299987792969,262.0567626953125,2887800.0,4.0,-2.2840654435840406,267.65530795045646,242.98776455930914,55.63379101488882,0.9094812031988236,17.89488160032165,260.47284342447915,258.30133488972984,21.1299991607666,26.40693443830967
3,2023-01-06,AXP,147.74000549316406,150.42999267578125,145.47999572753906,147.55892944335938,3077400.0,4.0,-0.8740239050335106,154.19117309768308,138.0446301249732,50.85914179427526,-35.908374278325596,1.5905394052524988,148.02969360351562,145.96031036376954,21.1299991607666,26.40693443830967
3,2023-01-06,BA,205.3000030517578,213.0399932861328,203.5500030517578,213.0,11256400.0,4.0,7.807510786535261,207.37312832747867,173.6438714894159,69.27289769167199,243.02955842421497,62.07302968181164,186.26966705322266,170.07533340454103,21.1299991607666,26.40693443830967
3,2023-01-06,CAT,242.88999938964844,249.91000366210938,242.24000549316406,241.86135864257812,3945100.0,4.0,3.938462901225904,240.4861987723421,220.46055720910323,63.97128033427137,208.77689369371984,30.65688739365044,229.39411010742188,217.5671376546224,21.1299991607666,26.40693443830967
3,2023-01-06,CRM,137.5800018310547,141.64999389648438,135.5500030517578,140.32669067382812,9145700.0,4.0,-1.5598083892251111,139.35945965398903,124.82544024835475,48.67150766579882,24.400911657713774,18.136854752060426,136.67979125976564,144.64988072713217,21.1299991607666,26.40693443830967
3,2023-01-06,CSCO,47.459999084472656,48.59000015258789,47.279998779296875,46.51260757446289,20823000.0,4.0,0.13910047954641414,47.342067804961104,44.37761984762679,56.74977160795306,-7.795786232700113,14.41841130763063,46.133432642618814,44.13420422871908,21.1299991607666,26.40693443830967
3,2023-01-06,CVX,177.02000427246094,179.38999938964844,175.6999969482422,166.37132263183594,7191200.0,4.0,-0.021369174796660673,170.30612228964884,157.23413192177696,52.359897574562616,24.49931641266901,4.777789065088769,165.56849110921223,165.73281021118163,21.1299991607666,26.40693443830967
3,2023-01-06,DIS,92.66000366210938,94.69000244140625,91.31999969482422,93.61489868164062,9828100.0,4.0,-1.0704633481986718,96.25753807881351,82.73909354350094,49.40095769866423,24.13604046493567,16.33926204955555,91.70744959513347,94.81997248331706,21.1299991607666,26.40693443830967
3,2023-01-06,GS,347.29998779296875,349.0,340.95001220703125,335.0128479003906,3097800.0,4.0,-4.30033381832385,351.6519170148394,321.2428888933637,49.43354503664148,-63.23243798838203,10.37283709029354,345.4413818359375,338.75870107014975,21.1299991607666,26.40693443830967
3,2023-01-06,HD,316.2900085449219,318.8500061035156,309.0,307.09661865234375,4022500.0,4.0,0.6667103924091293,321.26133913876595,299.2938061249059,52.94906125493142,-94.05401190738817,10.1893184956588,310.3935038248698,296.53174489339193,21.1299991607666,26.40693443830967
3,2023-01-06,HON,206.47000122070312,211.05999755859375,205.8699951171875,203.52520751953125,4056300.0,4.0,-0.153238629861022,210.84824642937906,200.0603183289217,52.75869996259216,-125.76758180600253,18.605220734234802,206.97327779134113,199.54711227416993,21.1299991607666,26.40693443830967
3,2023-01-06,IBM,142.3800048828125,144.25,141.5800018310547,134.3304901123047,3574000.0,4.0,-0.3808866463643028,140.56413980378318,127.2704717074473,54.37101283147652,-31.660456082036838,1.4934021136410165,135.35440216064453,130.54364153544108,21.1299991607666,26.40693443830967
3,2023-01-06,INTC,27.93000030517578,28.829999923706055,27.3799991607666,27.879440307617188,31788600.0,4.0,-0.24930225918664561,28.39629695098902,24.33204338867163,51.86457294149438,26.983343575819447,20.119045549335578,27.022906494140624,26.991707388559977,21.1299991607666,26.40693443830967
